epoch,sample_idx,image_path,total_loss,box_loss,cls_loss,dfl_loss
2,0,/home/mml/workspace/ultralytics/datasets/african-wildlife/images/train/1 (10).jpg,17.990930020809174,1.7298468351364136,4.09156608581543,1.9808638095855713
2,1,/home/mml/workspace/ultralytics/datasets/african-wildlife/images/train/1 (100).jpg,9.999413549900055,1.0399935245513916,0.7513982057571411,1.2158420085906982
2,2,/home/mml/workspace/ultralytics/datasets/african-wildlife/images/train/1 (101).jpg,10.621021747589111,1.0286611318588257,1.6244840621948242,1.3958808183670044
2,3,/home/mml/workspace/ultralytics/datasets/african-wildlife/images/train/1 (104).jpg,14.166207075119019,1.3104209899902344,4.363228797912598,1.4376235008239746
2,4,/home/mml/workspace/ultralytics/datasets/african-wildlife/images/train/1 (105).jpg,4.621809750795364,0.39864569902420044,0.6270741820335388,0.8789532780647278
2,5,/home/mml/workspace/ultralytics/datasets/african-wildlife/images/train/1 (106).jpg,7.358723282814026,0.7120079398155212,0.8595224022865295,1.0592683553695679
2,6,/home/mml/workspace/ultralytics/datasets/african-wildlife/images/train/1 (107).jpg,10.459123939275742,0.9524839520454407,1.7287466526031494,1.6340806484222412
2,7,/home/mml/workspace/ultralytics/datasets/african-wildlife/images/train/1 (108).jpg,7.7734308540821075,0.7294560074806213,1.0451408624649048,1.18662691116333
2,8,/home/mml/workspace/ultralytics/datasets/african-wildlife/images/train/1 (109).jpg,7.278740108013153,0.493796706199646,3.0008761882781982,1.3832178115844727
2,9,/home/mml/workspace/ultralytics/datasets/african-wildlife/images/train/1 (11).jpg,14.888355910778046,1.5777639150619507,2.0598442554473877,1.3501362800598145
2,10,/home/mml/workspace/ultralytics/datasets/african-wildlife/images/train/1 (110).jpg,8.337761104106903,0.6906795501708984,2.190807819366455,1.3748403787612915
2,11,/home/mml/workspace/ultralytics/datasets/african-wildlife/images/train/1 (112).jpg,14.40451043844223,1.3686902523040771,2.5463733673095703,1.9107645750045776
2,12,/home/mml/workspace/ultralytics/datasets/african-wildlife/images/train/1 (113).jpg,3.719455063343048,0.26163995265960693,0.6325159668922424,0.9605982899665833
2,13,/home/mml/workspace/ultralytics/datasets/african-wildlife/images/train/1 (114).jpg,7.991880625486374,0.7708067297935486,1.2503587007522583,1.057100534439087
2,14,/home/mml/workspace/ultralytics/datasets/african-wildlife/images/train/1 (115).jpg,5.967690795660019,0.5266625285148621,0.8706508874893188,1.0549309253692627
2,15,/home/mml/workspace/ultralytics/datasets/african-wildlife/images/train/1 (116).jpg,10.781347751617432,1.070694088935852,1.3960188627243042,1.3687551021575928
2,16,/home/mml/workspace/ultralytics/datasets/african-wildlife/images/train/1 (117).jpg,8.184922605752945,0.847934365272522,0.9124295115470886,0.9128000736236572
2,17,/home/mml/workspace/ultralytics/datasets/african-wildlife/images/train/1 (118).jpg,9.266356021165848,0.8734214901924133,1.7031069993972778,1.2427608966827393
2,18,/home/mml/workspace/ultralytics/datasets/african-wildlife/images/train/1 (119).jpg,11.697399377822876,1.156699776649475,1.282058596611023,1.5874145030975342
2,19,/home/mml/workspace/ultralytics/datasets/african-wildlife/images/train/1 (12).jpg,5.374020725488663,0.4457772374153137,1.1360859870910645,0.9750989675521851
2,20,/home/mml/workspace/ultralytics/datasets/african-wildlife/images/train/1 (123).jpg,6.594821989536285,0.6401130557060242,0.6958053112030029,0.9640476107597351
2,21,/home/mml/workspace/ultralytics/datasets/african-wildlife/images/train/1 (124).jpg,11.513469278812408,1.1569292545318604,1.637993574142456,1.3450020551681519
2,22,/home/mml/workspace/ultralytics/datasets/african-wildlife/images/train/1 (125).jpg,5.406076654791832,0.43523767590522766,0.9677269458770752,1.1052870750427246
2,23,/home/mml/workspace/ultralytics/datasets/african-wildlife/images/train/1 (126).jpg,5.720817148685455,0.4683082103729248,0.7488657236099243,1.222715139389038
2,24,/home/mml/workspace/ultralytics/datasets/african-wildlife/images/train/1 (129).jpg,4.2075497806072235,0.34815114736557007,0.5822025537490845,0.8702099323272705
2,25,/home/mml/workspace/ultralytics/datasets/african-wildlife/images/train/1 (13).jpg,4.422757089138031,0.3449636697769165,0.807357907295227,0.9545670747756958
2,26,/home/mml/workspace/ultralytics/datasets/african-wildlife/images/train/1 (132).jpg,8.863054603338242,0.838469922542572,1.3549258708953857,1.2647114992141724
2,27,/home/mml/workspace/ultralytics/datasets/african-wildlife/images/train/1 (133).jpg,9.169854640960693,0.7164418697357178,3.434532880783081,1.3861827850341797
2,28,/home/mml/workspace/ultralytics/datasets/african-wildlife/images/train/1 (134).jpg,9.043425172567368,0.9076958298683167,1.4533501863479614,1.0060209035873413
2,29,/home/mml/workspace/ultralytics/datasets/african-wildlife/images/train/1 (135).jpg,6.921022027730942,0.5494990944862366,1.2415595054626465,1.4526660442352295
2,30,/home/mml/workspace/ultralytics/datasets/african-wildlife/images/train/1 (139).jpg,7.154490977525711,0.6486409306526184,1.164750337600708,1.138205885887146
2,31,/home/mml/workspace/ultralytics/datasets/african-wildlife/images/train/1 (14).jpg,3.6863131523132324,0.24844276905059814,0.9217848777770996,0.9080666303634644
2,32,/home/mml/workspace/ultralytics/datasets/african-wildlife/images/train/1 (140).jpg,14.79804903268814,1.4359227418899536,1.9716064929962158,2.028550148010254
2,33,/home/mml/workspace/ultralytics/datasets/african-wildlife/images/train/1 (141).jpg,8.76997321844101,0.8510770797729492,1.4426096677780151,1.1103935241699219
